Jour	A_AssimSurplus	A_DemStructLeaf	A_DemStructTot	A_GrowthStructLeaf	A_GrowthStructTot	A_IncreaseResInternodePop	A_ResInternodeMobiliDay	ApexHeight	ApexHeightGain	Assim	AssimNotUsed	AssimNotUsedCum	AssimPot	AssimSurplus	CoeffCO2Assim	CoeffCO2Tr	Conversion	ConversionEff	Cstr	CstrAssim	CstrCum	CstrMean	CulmsPerHill	CulmsPerHillFin	CulmsPerHillMax	CulmsPerPlant	CulmsPerPlantFin	CulmsPerPlantMax	CulmsPop	CumCarbonUsedPop	CumDr	CumEt	CumGrowthPop	CumIrrig	CumIrrigFin	CumLr	CumPAR	CumSupplyTot	CumTr	CumWReceived	CumWUse	CumWUseFin	DayLength	DeadLeafdrywtPop	DegresDuJour	DegresDuJourCor	DemResInternodePop	Density	Dr	DryMatAboveGroundPop	DryMatAboveGroundPopFin	DryMatAboveGroundTotPop	DryMatPanicleTotPop	DryMatResInternodePop	DryMatResInternodePopOld	DryMatStemPop	DryMatStructInternodePop	DryMatStructLeafPop	DryMatStructPaniclePop	DryMatStructRootPop	DryMatStructSheathPop	DryMatStructTotPop	DryMatTotPop	DryMatTotPopFin	DryMatVegeTotPop	DurGermFlow	DurGermMat	EauDispo	ETM	Eto	ETR	Evap	EvapPot	FertSpikeNumPop	FloodwaterDepth	FractionPlantHeightSubmer	FractionRootsLogged	FTSW	FtswMoy	GrainFillingStatus	GrainFillingStatusFin	GrainYieldPanicle	GrainYieldPop	GrainYieldPopFin	GrowthDryMatPop_V2_1	GrowthPop	HarvestIndex	Haungain	HaunIndex	HMoyCalc	Ic	IcCum	IcMean	InternodeResStatus	IrrigAutoDay	IrrigTotDay	Kce	KceReal	Kcl	Kcp	KcTot	KRolling	Lai	LaiDead	LaiFin	LastLeafLength	LastLeafLengthPot	LIRkdf	LIRkdfcl	Lr	LTRkdf	LTRkdfcl	MaxLai	NbJas	NumPhase	PanicleNumPlant	PanicleNumPop	Par	ParIntercepte	PhaseStemElongation	PlantHeight	PlantLeafNumTot	PlantWidth	RayExtra	RelPotLeafLength	ResCapacityInternodePop	ReservePopFin	ResInternodeMobiliDay	RespMaintDebt	RespMaintTot	ResUtil	RgCalc	RootFront	RootFrontOld	RootMassPerVol	RootShootRatio	RUE	RUEgreen	RURac	SeuilTemp	SimAnthesis50	SimEmergence	SimEndCycle	SimPanIni	SimStartGermin	SimStartMatu2	SimStartPSP	Sla	SlaMitch	SlaNew	SpikeNumPanicle	SpikeNumPop	SterilityCold	SterilityDrought	SterilityHeat	SterilityTot	SterilityTotFin	StockMacropores	StockRac	StockSurface	StockTotal	StressCold	SumDDPhasePrec	SumDegreDayCor	SumDegresDay	SumPP	SupplyTot	TillerDeathPop	TMaxMoy	TMinMoy	TMoyCalc	Tr	TrEff	TrEffInst	TrPot	VDPCalc	VitesseRacinaire	VitesseRacinaireDay	VolMacropores	WueEt	WueTot
28/05/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,6609007	0	12,91623711	12,91623711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,074808881	9,158368385	0,074808881	0,074808881	9,158368385	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	6,4	0	0	0	0	0	0	1	0,008168363	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-22	NA	0	0	10,25	NA	0	0	0	0	37,8632856	0	0	0	NA	0	0	130	20,5	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	32,15	NA	0	0	NA	0	NA	NA	45	0	0
29/05/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,66631671	0	12,92476852	12,92476852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,007372893	4,95157709	0,007372893	0,007372893	4,95157709	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	9,7	0	0	0	0	0	0	1	0,001488999	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-21	NA	0	0	12,785	NA	0	0	0	0	37,84841293	0	0	0	NA	0	0	130	25,57	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	31,6	NA	0	0	NA	0	NA	NA	45	0	0
30/05/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,67152714	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,006779141	8,160708783	0,006779141	0,006779141	8,160708783	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	5,1	0	0	0	0	0	0	1	0,000830705	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-20	NA	0	0	9,235	NA	0	0	0	0	37,83370767	0	0	0	NA	0	0	130	18,47	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	30,95	NA	0	0	NA	0	NA	NA	45	0	0
31/05/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,67652912	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001681689	7,460097725	0,001681689	0,001681689	7,460097725	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	8	0	0	0	0	0	0	1	0,000225424	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-19	NA	0	0	11,46	NA	0	0	0	0	37,8192063	0	0	0	NA	0	0	130	22,92	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	33,5	NA	0	0	NA	0	NA	NA	45	0	0
01/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,6813199	0	12,99704545	12,99704545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,2	0,00058332	7,749324574	0,00058332	0,00058332	7,749324574	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	7,4	0	0	0	0	0	0	1	7,53E-05	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-18	NA	0	0	10,99	NA	0	0	0	0	37,80494405	0	0	0	NA	0	0	130	21,98	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	2,8	31,21040473	1	0	0	0	0	0	0	0	0	30,7	NA	0	0	NA	0	NA	NA	45	0	0
02/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,68589679	0	12,79433594	12,79433594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,87120169	4,792353564	2,87120169	2,87120169	4,792353564	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	9,6	0	0	0	0	0	0	1	0,599121424	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-17	NA	0	0	12,675	NA	0	0	0	0	37,79095485	0	0	0	NA	0	0	130	25,35	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	31,4	NA	0	0	NA	0	NA	NA	45	0	0
03/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,6902572	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,304886651	10,37728887	0,304886651	0,304886651	10,37728887	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	5,7	0	0	0	0	0	0	1	0,029380183	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-16	NA	0	0	9,675	NA	0	0	0	0	37,77727129	0	0	0	NA	0	0	130	19,35	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	30,25	NA	0	0	NA	0	NA	NA	45	0	0
04/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,69439865	0	12,62258065	12,62258065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,016315538	7,559925803	0,016315538	0,016315538	7,559925803	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	8,2	0	0	0	0	0	0	1	0,002158161	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-15	NA	0	0	11,59	NA	0	0	0	0	37,76392459	0	0	0	NA	0	0	130	23,18	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	32,2	NA	0	0	NA	0	NA	NA	45	0	0
05/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,69831875	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,005237395	7,466881032	0,005237395	0,005237395	7,466881032	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	8,7	0	0	0	0	0	0	1	0,000701417	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-14	NA	0	0	11,965	NA	0	0	0	0	37,75094455	0	0	0	NA	0	0	130	23,93	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	31,3	NA	0	0	NA	0	NA	NA	45	0	0
06/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,70201524	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001688526	7,222340111	0,001688526	0,001688526	7,222340111	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	6,8	0	0	0	0	0	0	1	0,000233792	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-13	NA	0	0	10,505	NA	0	0	0	0	37,73835954	0	0	0	NA	0	0	130	21,01	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	30,6	NA	0	0	NA	0	NA	NA	45	0	0
07/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,70548595	0	12,99722222	12,99722222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000477442	5,750170162	0,000477442	0,000477442	5,750170162	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	10,3	0	0	0	0	0	0	1	8,30E-05	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-12	NA	0	0	13,18	NA	0	0	0	0	37,72619642	0	0	0	NA	0	0	130	26,36	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	30,35	NA	0	0	NA	0	NA	NA	45	0	0
08/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,70872884	0	12,97478448	12,97478448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000227315	5,626299412	0,000227315	0,000227315	5,626299412	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	8,5	0	0	0	0	0	0	1	4,04E-05	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-11	NA	0	0	11,795	NA	0	0	0	0	37,71448059	0	0	0	NA	0	0	130	23,59	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	30,8	NA	0	0	NA	0	NA	NA	45	0	0
09/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,711742	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,8	0,000214804	10,68345448	0,000214804	0,000214804	10,68345448	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	10,3	0	0	0	0	0	0	1	2,01E-05	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-10	NA	0	0	13,165	NA	0	0	0	0	37,70323587	0	0	0	NA	0	0	130	26,33	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	11,80001039	40,21041512	1	0	0	0	0	0	0	0	0	30,4	NA	0	0	NA	0	NA	NA	45	0	0
10/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,71452362	0	12,75	12,75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,227633362	5,518946541	5,227633362	5,227633362	5,518946541	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	7,7	0	0	0	0	0	0	1	0,9472158	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-9	NA	0	0	11,175	NA	0	0	0	0	37,69248454	0	0	0	NA	0	0	130	22,35	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	6,572377024	34,98278176	1	0	0	0	0	0	0	0	0	31,5	NA	0	0	NA	0	NA	NA	45	0	0
11/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,71707203	0	12,88529412	12,88529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,842975652	5,683991587	3,842975652	3,842975652	5,683991587	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	8,6	0	0	0	0	0	0	1	0,676105091	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-8	NA	0	0	11,855	NA	0	0	0	0	37,68224728	0	0	0	NA	0	0	130	23,71	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	2,729401372	31,13980611	1	0	0	0	0	0	0	0	0	32,1	NA	0	0	NA	0	NA	NA	45	0	0
12/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,71938571	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,994624384	8,993344976	2,994624384	2,994624384	8,993344976	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	8,9	0	0	0	0	0	0	1	0,332982265	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-7	NA	0	0	12,085	NA	0	0	0	0	37,67254317	0	0	0	NA	0	0	130	24,17	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	28,41040473	1	0	0	0	0	0	0	0	0	29,6	NA	0	0	NA	0	NA	NA	45	0	0
13/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,72146324	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38,9	0,362473122	5,525076356	0,362473122	0,362473122	5,525076356	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	8,6	0	0	0	0	0	0	1	0,065605088	NA	0	1	0	0	0	0	0	0	NA	0	2,1	NA	1	0	-6	NA	0	0	11,845	NA	0	0	0	0	37,66338966	0	0	0	NA	0	0	130	23,69	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	13	66,6827086	1	0	0	0	0	0	0	0	0	29,25	NA	0	0	NA	0	NA	NA	45	0	0
14/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,72330337	0	12,5	12,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,3	5,832010207	5,832010207	5,832010207	5,832010207	5,832010207	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	10,7	0	0	0	0	0	0	1	1	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-5	NA	0	0	13,445	NA	0	0	0	0	37,65480254	0	0	0	NA	0	0	130	26,89	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	8,467989793	62,15069839	1	0	0	0	0	0	0	0	0	28	NA	0	0	NA	0	NA	NA	45	0	0
15/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,72490497	0	12,65	12,65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,3	4,505990681	5,696074988	4,505990681	4,505990681	5,696074988	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	10,9	0	0	0	0	0	0	1	0,79106941	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-4	NA	0	0	13,595	NA	0	0	0	0	37,64679596	0	0	0	NA	0	0	130	27,19	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	6,261999111	59,94470771	1	0	0	0	0	0	0	0	0	29,1	NA	0	0	NA	0	NA	NA	45	0	0
16/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,72626706	0	12,88965517	12,88965517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,336650247	4,639880057	3,336650247	3,336650247	4,639880057	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	8,9	0	0	0	0	0	0	1	0,719124246	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-3	NA	0	0	12,065	NA	0	0	0	0	37,63938235	0	0	0	NA	0	0	130	24,13	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	2,925348864	56,60805747	1	0	0	0	0	0	0	0	0	28,2	NA	0	0	NA	0	NA	NA	45	0	0
17/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,72738881	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,382813965	6,798762947	2,382813965	2,382813965	6,798762947	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	5,6	0	0	0	0	0	0	1	0,350477577	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-2	NA	0	0	9,55	NA	0	0	0	0	37,6325725	0	0	0	NA	0	0	130	19,1	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0,542534899	54,2252435	1	0	0	0	0	0	0	0	0	29,7	NA	0	0	NA	0	NA	NA	45	0	0
18/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,72826951	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,6	0,975443179	7,082474189	0,975443179	0,975443179	7,082474189	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	7,3	0	0	0	0	0	0	1	0,13772633	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	-1	NA	0	0	10,845	NA	0	0	0	0	37,62637545	0	0	0	NA	0	0	130	21,69	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	8,16709172	61,84980032	1	0	0	0	0	0	0	0	0	29,2	NA	0	0	NA	0	NA	NA	45	0	0
19/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	1	1	0	0	0	0,0001	0	0	2	0	0	0	0	0	0	0	0	1,00E-05	0	0	0	0	NA	0	1,00E-05	0	0	0	12,72890863	0	12,98235294	12,98235294	0	26600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,353125855	5,532018061	4,353125855	4,353125855	5,532018061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	8,5	0	0	0	0	0	0	1	0,786896537	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	0	1	0	0	11,755	0	0	0	0	0	37,62079855	0	0	0	NA	0	0	130	23,51	40	NA	0	0	0	0	5,2	50	NA	NA	NA	NA	NA	NA	NA	0,005	NA	NA	0	0	0	0	0	0	0	0	1,525586346	3,813965865	57,49667447	1	0	12,98235294	12,98235294	0	0	0	0	0	28,5	0	0	0	0	0	25	NA	45	0	0
20/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	1	1	0	0	0,260825487	0,510710767	0	0	2	0	0	0	0	0	0	0	0,02	2,403666452	0	0	0	0	NA	0	2,383666452	0	20,2	0	12,72930578	0	12,92096774	12,92096774	0	26600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20,18	2,383656452	5,54572945	2,383656452	2,383656452	5,54572945	0	0	0	0	0,110023801	0	0	0	0	0	0	0	0	0	NA	0	10,2	0	0	0	0	0	0	1	0,429818381	NA	0	1	0	0	0	0	0	0	NA	0	0,02	NA	1	0	1	1	0	0	13,045	0	0	0	0	0	37,61584743	0	0	0	NA	0	0	130	26,09	65	NA	0	0	0	0	8,45	50	NA	NA	NA	NA	NA	NA	NA	0,005	NA	NA	0	0	0	0	0	0	0	0	8,45	13	75,29301801	1	0	25,90332068	25,90332068	0	0	0	0	0	28,8	0	0	0	0	0	25	NA	45	0	0
21/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	1	1	0	0	0,928430359	0,963550912	0	0	2	0	0	0	0	0	0	0	0,02	9,542995302	0	0	0	0	NA	0	9,522995302	0	20,2	0	12,72946069	0	12,72307692	12,72307692	0	26600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7,13932885	7,13932885	7,13932885	7,13932885	7,13932885	0	0	0	0	0,450820858	0	0	0	0	0	0	0	0	0	NA	0	9,3	0	0	0	0	0	0	1	1	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	2	1	0	0	12,355	0	0	0	0	0	37,61152601	0	0	0	NA	0	0	130	24,71	90	NA	0	0	0	0	11,7	50	NA	NA	NA	NA	NA	NA	NA	0,005	NA	NA	0	0	0	0	0	0	0	0	5,274604035	5,86067115	68,15368916	1	0	38,62639761	38,62639761	0	0	0	0	0	26,8	0	0	0	0	0	25	NA	45	0	0
22/06/2011	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	1	1	0	0	0,22890081	0,478435795	0	0	2	0	0	0	0	0	0	0	0,02	13,95182999	0	0	0	0	NA	0	13,93182999	0	20,2	0	12,72937329	0	12,95833333	12,95833333	0	26600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,408834687	7,197393289	4,408834687	4,408834687	7,197393289	0	0	0	0	0,111679728	0	0	0	0	0	0	0	0	0	NA	0	10,6	0	0	0	0	0	0	1	0,612559924	NA	0	1	0	0	0	0	0	0	NA	0	0	NA	1	0	3	1	0	0	13,345	0	0	0	0	0	37,60783646	0	0	0	NA	0	0	130	26,69	115	NA	0	0	0	0	14,95	50	NA	NA	NA	NA	NA	NA	NA	0,005	NA	NA	0	0	0	0	0	0	0	0	4,556652817	1,451836463	63,74485448	1	0	51,58473094	51,58473094	0	0	0	0	0	29	0	0	0	0	0	25	NA	45	0	0
23/06/2011	0	0,229018259	0,687054776	0,229018259	0,687054776	0	0	0	NA	0	0	0	0	0	1	1	4,5	0	0,45905374	0,677535047	0,45905374	0,114763435	2	0	2	1	0	1	53200	0	0,52	15,86447765	0,687054776	0	0	0	NA	0	15,34447765	0	45,2	0	12,72904363	0	12,93421053	12,93421053	0	26600	0	0	0	0	0	0	0	0	0	0,3724	0	0	0	0	0,7448	0	0	0	0	24,5	1,412647662	6,45298088	1,412647662	1,412647662	6,45298088	0	0	0	0	0,210301348	0	0	0	0	0	0	0,687054776	0,687054776	0	NA	0,646710526	2,3	1	1	0,25	0	0	0	1	0,21891397	NA	0	1	1	0,001862	0	0	0	0	NA	0	0,5	NA	1	0	4	2	0	0	7,03	0	0	0	1,293421053	0	37,60477925	0,129101974	0	0	NA	0	0	130	14,06	145	NA	0	0	0	0	18,85	600	NA	NA	NA	NA	NA	NA	NA	0,004985199	NA	NA	0	0	0	0	0	0	0	0	18,85	13	86,83220681	1	50	64,51894147	64,51894147	0	0	0	0	0	26,8	0	0	0	0	0	30	NA	45	0	0
